customer_id,tenure_months,monthly_spend,support_tickets_90d,late_payments_12m,digital_sessions_30d,contract_type,payment_method,satisfaction_score,discount_rate,products_owned,churn
NOV-00348,65,101.48,4,0,14,bisannuel,prelevement,6.7,0.0,1,0
NOV-00349,21,138.08,1,0,26,mensuel,carte,10.0,0.05,4,0
NOV-00350,49,59.65,1,1,17,mensuel,carte,9.6,0.05,1,0
NOV-00351,29,40.82,2,0,22,mensuel,carte,8.1,0.05,2,0
NOV-00352,71,143.43,0,0,12,bisannuel,carte,6.5,0.0,2,0
NOV-00353,28,74.73,1,1,16,annuel,prelevement,7.9,0.05,3,0
NOV-00354,46,141.41,3,1,18,mensuel,carte,7.8,0.05,2,0
NOV-00355,46,93.68,2,1,28,annuel,prelevement,5.9,0.1,4,0
NOV-00356,29,107.45,1,1,18,annuel,virement,8.8,0.0,2,0
NOV-00357,66,89.0,1,1,13,mensuel,prelevement,9.7,0.05,3,0
NOV-00358,67,94.63,2,0,19,mensuel,carte,7.5,0.1,4,0
NOV-00359,18,67.02,1,0,13,mensuel,prelevement,8.9,0.2,1,0
NOV-00360,21,59.33,0,0,17,mensuel,prelevement,5.5,0.0,4,0
NOV-00361,25,64.3,0,0,21,annuel,prelevement,9.1,0.2,3,0
NOV-00362,3,80.97,1,0,11,annuel,carte,9.7,0.1,1,0
NOV-00363,41,116.68,1,1,18,annuel,prelevement,9.4,0.05,4,0
NOV-00364,56,60.03,2,3,23,mensuel,prelevement,9.3,0.0,1,0
NOV-00365,31,57.24,0,0,14,mensuel,prelevement,10.0,0.1,1,0
NOV-00366,68,71.47,0,0,19,mensuel,prelevement,6.9,0.0,3,1
NOV-00367,56,27.62,0,0,12,mensuel,carte,7.4,0.1,1,0
NOV-00368,55,33.44,1,0,12,annuel,virement,7.4,0.1,3,0
NOV-00369,21,119.77,2,0,14,mensuel,carte,3.8,0.1,3,1
NOV-00370,43,72.95,2,1,20,mensuel,carte,9.5,0.0,3,0
NOV-00371,49,108.37,0,0,30,mensuel,carte,6.9,0.05,3,0
NOV-00372,48,141.24,1,0,15,bisannuel,carte,5.4,0.0,2,0
NOV-00373,19,37.55,3,0,20,mensuel,prelevement,4.4,0.05,3,0
NOV-00374,37,130.7,3,0,20,annuel,prelevement,6.9,0.1,2,0
NOV-00375,52,110.27,3,2,15,annuel,carte,6.6,0.0,3,1
NOV-00376,10,136.76,0,0,21,mensuel,prelevement,6.4,0.0,2,0
NOV-00377,8,27.56,0,1,14,bisannuel,carte,5.5,0.0,3,0
NOV-00378,14,23.91,3,1,21,annuel,prelevement,9.3,0.1,1,1
NOV-00379,23,119.67,1,2,23,mensuel,prelevement,5.5,0.05,1,1
NOV-00380,42,80.49,1,0,21,annuel,carte,9.6,0.1,3,0
NOV-00381,42,19.39,1,1,18,annuel,carte,9.2,0.1,2,0
NOV-00382,47,104.52,1,2,19,annuel,carte,10.0,0.0,1,0
NOV-00383,11,133.89,1,0,16,mensuel,prelevement,7.2,0.05,2,0
NOV-00384,25,82.93,1,0,17,bisannuel,carte,9.5,0.0,3,0
NOV-00385,21,64.23,4,0,10,bisannuel,virement,10.0,0.1,1,0
NOV-00386,19,88.1,1,0,12,bisannuel,carte,8.3,0.2,4,0
NOV-00387,55,83.17,2,1,16,annuel,carte,5.6,0.05,4,0
NOV-00388,11,120.4,2,1,15,mensuel,prelevement,10.0,0.0,4,0
NOV-00389,20,63.65,1,0,15,annuel,carte,7.5,0.0,2,0
NOV-00390,7,20.55,1,0,11,annuel,prelevement,9.3,0.0,2,0
NOV-00391,6,38.61,3,1,22,annuel,carte,8.0,0.0,4,0
NOV-00392,24,75.06,1,1,19,mensuel,carte,9.2,0.0,4,0
NOV-00393,8,147.27,1,0,10,mensuel,carte,4.0,0.0,1,1
NOV-00394,20,107.42,1,0,19,mensuel,carte,9.2,0.05,2,0
NOV-00395,23,120.56,2,0,16,annuel,carte,7.2,0.05,1,1
NOV-00396,50,82.28,2,0,23,annuel,prelevement,3.5,0.2,1,0
NOV-00397,40,35.08,3,0,19,annuel,prelevement,9.4,0.0,3,0
NOV-00398,42,62.77,0,0,18,mensuel,carte,7.6,0.0,3,0
NOV-00399,60,140.92,1,0,19,mensuel,prelevement,7.0,0.0,3,0
NOV-00400,7,37.41,1,0,23,mensuel,prelevement,9.2,0.1,3,0
NOV-00401,50,48.65,3,0,19,bisannuel,prelevement,7.3,0.0,3,0
NOV-00402,56,44.34,1,0,23,mensuel,prelevement,10.0,0.0,3,0
NOV-00403,27,56.01,2,0,21,mensuel,carte,6.9,0.0,1,1
NOV-00404,25,145.13,2,1,22,mensuel,prelevement,5.8,0.0,1,0
NOV-00405,2,65.99,0,0,17,mensuel,carte,9.3,0.0,4,1
NOV-00406,51,95.68,1,0,17,mensuel,prelevement,7.9,0.05,2,0
NOV-00407,36,119.36,2,1,20,annuel,prelevement,7.4,0.0,4,1
NOV-00408,36,133.8,0,0,22,annuel,carte,5.7,0.0,4,0
NOV-00409,64,84.8,0,0,16,annuel,carte,5.7,0.0,2,0
NOV-00410,72,101.91,2,0,12,mensuel,prelevement,7.4,0.0,3,0
NOV-00411,56,34.97,4,1,16,annuel,carte,5.9,0.0,4,0
NOV-00412,16,65.75,0,1,19,annuel,virement,10.0,0.1,1,0
NOV-00413,66,33.81,1,0,14,bisannuel,prelevement,9.9,0.0,4,0
NOV-00414,34,25.44,0,1,21,mensuel,virement,7.4,0.0,2,1
NOV-00415,17,83.98,3,0,17,annuel,prelevement,8.8,0.0,3,0
NOV-00416,53,43.74,0,0,15,mensuel,carte,5.4,0.1,2,0
NOV-00417,6,45.83,0,1,24,mensuel,carte,7.9,0.0,4,0
NOV-00418,13,113.46,4,0,19,mensuel,carte,8.5,0.0,3,1
NOV-00419,45,145.46,2,0,19,mensuel,carte,9.1,0.05,1,0
NOV-00420,62,21.17,3,0,15,bisannuel,virement,3.0,0.0,4,1
NOV-00421,10,41.07,0,0,12,mensuel,carte,8.9,0.1,4,0
NOV-00422,61,117.27,3,0,16,mensuel,prelevement,4.0,0.0,2,1
NOV-00423,20,128.44,1,1,24,annuel,carte,8.9,0.0,3,0
NOV-00424,14,112.63,5,0,22,mensuel,carte,5.4,0.1,4,1
NOV-00425,13,28.36,1,0,24,mensuel,prelevement,9.1,0.0,3,0
NOV-00426,17,43.79,4,0,19,bisannuel,carte,,0.0,1,0
NOV-00427,13,35.73,1,2,19,annuel,carte,9.5,0.0,3,0
NOV-00428,37,85.96,3,1,14,mensuel,prelevement,8.8,0.1,3,0
NOV-00429,71,147.77,2,0,21,mensuel,prelevement,6.1,0.1,3,1
NOV-00430,12,112.33,1,1,21,annuel,carte,5.1,0.1,2,0
NOV-00431,12,87.54,1,0,19,bisannuel,carte,6.2,0.0,1,0
NOV-00432,66,47.07,1,1,22,bisannuel,prelevement,,0.05,3,0
NOV-00433,22,115.19,1,0,18,annuel,prelevement,3.9,0.0,4,0
NOV-00434,63,106.9,0,0,14,mensuel,prelevement,8.5,0.1,1,0
NOV-00435,70,102.77,0,1,17,bisannuel,carte,6.5,0.0,3,0
NOV-00436,20,96.0,0,0,15,bisannuel,carte,7.1,0.1,3,0
NOV-00437,54,,0,0,18,mensuel,prelevement,7.2,0.0,3,0
NOV-00438,70,111.07,1,2,17,mensuel,virement,4.7,0.0,4,0
NOV-00439,32,21.69,1,1,24,annuel,prelevement,7.6,0.05,4,0
NOV-00440,8,86.83,5,1,20,annuel,carte,6.3,0.0,2,1
NOV-00441,58,81.09,1,1,19,annuel,prelevement,7.3,0.05,4,0
NOV-00442,49,47.7,0,0,20,mensuel,virement,7.7,0.1,2,0
NOV-00443,27,76.54,2,0,16,mensuel,carte,5.3,0.0,1,0
NOV-00444,50,121.77,2,1,20,mensuel,prelevement,7.4,0.0,4,0
NOV-00445,38,127.28,2,0,17,annuel,prelevement,5.1,0.0,4,0
NOV-00446,32,130.22,2,0,33,bisannuel,prelevement,5.3,0.0,4,0
NOV-00447,44,72.91,1,0,16,mensuel,prelevement,10.0,0.0,3,0
NOV-00448,29,26.82,0,1,21,bisannuel,virement,7.0,0.1,3,0
NOV-00449,66,77.16,2,0,19,bisannuel,prelevement,8.9,0.0,3,0
NOV-00450,29,69.49,2,1,15,annuel,carte,8.6,0.1,2,0
NOV-00451,3,131.83,0,0,26,bisannuel,prelevement,3.8,0.0,1,0
NOV-00452,70,103.51,4,0,18,annuel,virement,5.8,0.05,2,0
NOV-00453,14,80.44,2,0,15,bisannuel,prelevement,8.0,0.0,1,0
NOV-00454,30,81.51,2,1,20,mensuel,carte,6.3,0.0,2,0
NOV-00455,51,62.96,0,0,19,annuel,prelevement,8.8,0.0,1,0
NOV-00456,21,22.58,2,0,12,annuel,prelevement,5.7,0.0,1,0
NOV-00457,1,130.2,4,1,16,mensuel,virement,10.0,0.0,4,0
NOV-00458,36,143.64,0,1,19,mensuel,carte,6.5,0.0,2,0
NOV-00459,23,117.14,0,1,14,mensuel,prelevement,10.0,0.0,2,0
NOV-00460,30,30.56,2,0,21,mensuel,prelevement,5.3,0.0,1,0
NOV-00461,65,145.4,2,0,17,annuel,virement,6.4,0.0,4,0
NOV-00462,34,83.51,1,1,21,mensuel,prelevement,,0.0,1,1
NOV-00463,46,75.21,3,0,18,mensuel,prelevement,6.5,0.0,2,1
NOV-00464,7,60.38,1,0,15,bisannuel,virement,8.5,0.05,4,0
NOV-00465,69,126.95,1,0,19,mensuel,carte,6.0,0.0,3,0
NOV-00466,9,118.32,2,0,19,mensuel,carte,9.3,0.0,2,0
NOV-00467,11,123.45,0,0,11,mensuel,carte,5.8,0.1,3,0
NOV-00468,44,105.33,1,0,22,mensuel,prelevement,7.2,0.0,4,0
NOV-00469,33,68.74,3,0,13,mensuel,prelevement,5.9,0.1,3,1
NOV-00470,69,104.31,0,1,10,mensuel,carte,10.0,0.05,4,0
NOV-00471,55,135.9,2,0,24,annuel,carte,8.5,0.0,1,0
NOV-00472,53,40.52,1,0,17,annuel,carte,5.4,0.0,1,0
NOV-00473,59,132.46,3,0,14,mensuel,virement,9.6,0.0,3,1
NOV-00474,29,55.14,3,1,18,mensuel,prelevement,7.3,0.0,4,1
NOV-00475,46,33.35,0,1,14,mensuel,prelevement,6.4,0.0,3,0
NOV-00476,69,108.92,1,1,12,mensuel,carte,6.1,0.05,1,0
NOV-00477,16,121.23,2,0,17,mensuel,prelevement,4.8,0.0,4,1
NOV-00478,56,53.91,2,0,18,mensuel,prelevement,7.9,0.0,4,0
NOV-00479,67,38.26,2,0,20,mensuel,carte,10.0,0.0,1,0
NOV-00480,48,20.12,0,0,20,annuel,prelevement,6.1,0.1,2,0
NOV-00481,44,48.8,2,0,13,mensuel,prelevement,5.5,0.0,4,1
NOV-00482,8,23.84,3,0,16,mensuel,prelevement,6.6,0.0,4,1
NOV-00483,34,148.59,2,0,10,annuel,carte,9.1,0.2,3,0
NOV-00484,9,138.86,1,2,16,annuel,prelevement,8.5,0.1,1,0
NOV-00485,14,109.06,2,0,31,annuel,prelevement,6.6,0.0,2,0
NOV-00486,9,122.24,2,0,23,mensuel,prelevement,9.3,0.2,3,0
NOV-00487,16,117.34,1,0,19,bisannuel,carte,8.9,0.05,1,0
NOV-00488,27,59.38,2,0,14,mensuel,prelevement,5.4,0.0,3,1
NOV-00489,56,117.44,3,0,18,mensuel,prelevement,7.6,0.1,3,0
NOV-00490,12,145.49,0,1,17,mensuel,carte,7.2,0.1,2,1
NOV-00491,23,33.79,1,0,14,mensuel,prelevement,,0.05,2,0
NOV-00492,51,38.12,3,0,16,mensuel,carte,6.2,0.05,2,0
NOV-00493,50,105.08,1,0,19,annuel,carte,9.4,0.0,2,1
NOV-00494,55,40.53,1,0,17,mensuel,carte,9.2,0.1,2,0
NOV-00495,58,78.34,0,0,25,mensuel,prelevement,8.7,0.0,4,0
NOV-00496,58,101.4,0,1,17,bisannuel,prelevement,7.4,0.0,3,0
NOV-00497,27,61.9,2,1,16,mensuel,prelevement,7.4,0.05,4,1
NOV-00498,57,93.38,5,1,16,bisannuel,prelevement,8.3,0.0,4,0
NOV-00499,61,83.71,3,1,18,mensuel,prelevement,9.5,0.0,3,0
NOV-00500,54,45.61,1,1,11,annuel,carte,8.7,0.1,3,0
NOV-00501,33,74.31,1,1,13,mensuel,carte,3.8,0.0,4,0
NOV-00502,8,88.06,1,0,10,mensuel,carte,8.6,0.05,1,0
NOV-00503,14,100.74,0,3,18,annuel,carte,7.0,0.0,4,1
NOV-00504,58,134.58,1,1,20,mensuel,prelevement,5.1,0.0,2,0
NOV-00505,10,146.05,1,1,20,annuel,carte,7.3,0.1,3,0
NOV-00506,56,108.78,4,1,23,mensuel,prelevement,5.6,0.0,1,1
NOV-00507,44,83.82,2,1,18,annuel,prelevement,6.1,0.2,3,0
NOV-00508,15,20.81,1,0,22,mensuel,carte,6.6,0.0,4,0
NOV-00509,36,19.05,2,0,20,mensuel,carte,6.3,0.1,3,0
NOV-00510,27,106.06,3,1,21,mensuel,carte,,0.0,3,0
NOV-00511,24,122.92,4,0,18,mensuel,virement,10.0,0.0,1,0
NOV-00512,22,119.59,0,0,14,annuel,prelevement,6.6,0.0,4,0
NOV-00513,43,56.69,1,1,12,bisannuel,virement,7.8,0.1,4,0
NOV-00514,2,73.04,2,0,25,mensuel,prelevement,6.6,0.0,3,1
NOV-00515,42,66.76,1,1,14,mensuel,prelevement,8.6,0.1,3,0
NOV-00516,35,112.79,5,0,13,annuel,carte,7.1,0.05,4,1
NOV-00517,61,117.59,4,0,20,mensuel,carte,6.9,0.0,3,0
NOV-00518,12,116.77,2,1,21,mensuel,virement,6.9,0.0,4,1
NOV-00519,3,99.57,2,0,18,mensuel,prelevement,7.0,0.0,4,0
NOV-00520,44,144.68,2,0,16,mensuel,carte,6.6,0.0,4,0
NOV-00521,25,114.67,1,0,19,mensuel,prelevement,6.9,0.0,4,0
NOV-00522,9,104.82,1,0,18,mensuel,prelevement,4.9,0.0,4,1
NOV-00523,61,62.81,0,1,17,mensuel,prelevement,6.4,0.1,1,0
NOV-00524,56,22.23,2,0,22,mensuel,prelevement,8.9,0.0,2,0
NOV-00525,45,,3,0,20,annuel,carte,6.0,0.2,4,0
NOV-00526,17,56.01,2,0,19,annuel,carte,8.7,0.0,3,0
NOV-00527,1,123.19,1,1,20,mensuel,carte,7.6,0.1,4,0
NOV-00528,53,28.92,1,0,14,bisannuel,prelevement,10.0,0.0,1,0
NOV-00529,65,119.56,1,0,24,annuel,prelevement,4.2,0.0,2,0
NOV-00530,53,23.24,1,0,22,annuel,carte,8.5,0.0,2,0
NOV-00531,34,,1,2,21,mensuel,prelevement,8.4,0.0,4,0
NOV-00532,36,147.06,2,1,17,bisannuel,prelevement,6.8,0.0,3,0
NOV-00533,49,50.33,3,0,15,mensuel,prelevement,8.1,0.0,4,0
NOV-00534,30,43.68,0,0,27,annuel,prelevement,8.4,0.05,4,0
NOV-00535,6,125.98,3,0,22,mensuel,prelevement,7.8,0.1,1,0
NOV-00536,50,65.14,2,0,13,annuel,prelevement,9.8,0.2,4,0
NOV-00537,22,91.7,0,1,21,mensuel,prelevement,5.3,0.1,1,1
NOV-00538,15,46.27,1,0,17,mensuel,carte,8.7,0.1,1,0
NOV-00539,35,52.21,0,1,20,annuel,carte,9.9,0.0,3,0
NOV-00540,26,122.27,1,1,17,annuel,prelevement,7.2,0.05,3,0
NOV-00541,1,139.45,0,0,15,mensuel,virement,8.2,0.0,3,0
NOV-00542,25,102.35,1,0,18,annuel,prelevement,5.1,0.05,1,1
NOV-00543,67,41.77,5,1,15,bisannuel,virement,7.0,0.1,4,0
NOV-00544,13,89.17,0,1,16,annuel,prelevement,7.8,0.0,1,0
NOV-00545,39,78.69,0,0,27,bisannuel,carte,5.9,0.0,3,0
NOV-00546,57,65.27,0,0,21,mensuel,carte,8.9,0.05,3,0
NOV-00547,50,102.71,3,1,16,bisannuel,carte,9.7,0.0,2,0
NOV-00548,51,25.07,0,1,25,annuel,carte,8.9,0.1,1,0
NOV-00549,15,96.15,2,1,22,mensuel,prelevement,10.0,0.1,2,0
NOV-00550,32,76.93,2,0,17,mensuel,prelevement,6.8,0.0,4,0
NOV-00551,42,93.38,2,0,17,mensuel,prelevement,7.5,0.0,1,0
NOV-00552,48,104.08,1,0,19,mensuel,virement,7.5,0.0,1,0
NOV-00553,11,89.84,1,2,24,mensuel,carte,8.6,0.0,4,0
NOV-00554,21,55.06,0,1,17,mensuel,prelevement,8.5,0.0,4,0
NOV-00555,28,94.76,3,0,15,annuel,virement,5.5,0.1,4,0
NOV-00556,43,71.88,1,0,10,annuel,prelevement,9.4,0.2,2,0
NOV-00557,5,97.34,2,0,20,annuel,carte,,0.0,4,0
NOV-00558,59,145.45,1,0,12,annuel,carte,8.9,0.1,1,0
NOV-00559,39,69.94,0,3,18,annuel,carte,7.3,0.1,1,1
NOV-00560,59,142.63,2,0,9,mensuel,prelevement,8.0,0.0,1,0
NOV-00561,70,65.04,3,0,22,mensuel,prelevement,5.1,0.05,4,0
NOV-00562,71,69.08,2,0,25,bisannuel,carte,7.4,0.2,3,0
NOV-00563,52,118.66,2,0,22,annuel,prelevement,7.8,0.0,3,0
NOV-00564,17,101.6,5,0,15,mensuel,prelevement,8.9,0.05,1,1
NOV-00565,22,75.26,1,0,24,bisannuel,carte,3.8,0.0,2,0
NOV-00566,51,76.11,2,1,18,mensuel,prelevement,7.5,0.0,2,1
NOV-00567,38,94.1,1,1,29,bisannuel,carte,6.8,0.05,4,0
NOV-00568,68,74.88,1,0,11,annuel,prelevement,7.2,0.0,1,0
NOV-00569,67,126.4,3,0,13,bisannuel,carte,4.4,0.0,4,0
NOV-00570,51,41.02,0,0,11,mensuel,virement,7.4,0.0,4,0
NOV-00571,1,22.04,5,2,19,mensuel,carte,6.3,0.0,1,1
NOV-00572,1,87.16,1,0,18,annuel,prelevement,8.5,0.0,2,0
NOV-00573,5,112.19,3,0,22,bisannuel,carte,5.1,0.0,1,0
NOV-00574,10,21.73,2,1,27,mensuel,prelevement,10.0,0.05,4,0
NOV-00575,8,81.06,5,0,20,mensuel,prelevement,6.4,0.0,2,1
NOV-00576,15,27.59,2,1,26,mensuel,carte,7.6,0.2,2,0
NOV-00577,64,81.93,1,0,21,bisannuel,prelevement,10.0,0.1,1,0
NOV-00578,72,108.15,0,0,13,mensuel,prelevement,5.3,0.0,4,0
NOV-00579,5,106.69,2,0,14,annuel,virement,6.7,0.2,1,0
NOV-00580,13,22.96,4,0,15,annuel,prelevement,6.1,0.1,1,0
NOV-00581,40,56.22,1,2,17,bisannuel,carte,8.0,0.2,1,0
NOV-00582,44,133.08,0,2,16,bisannuel,carte,9.3,0.0,4,0
NOV-00583,54,105.79,2,2,15,bisannuel,carte,7.8,0.0,3,0
NOV-00584,70,88.27,0,0,21,mensuel,prelevement,4.8,0.1,4,1
NOV-00585,30,39.65,2,1,14,annuel,prelevement,7.6,0.1,1,0
NOV-00586,19,70.87,1,1,20,mensuel,prelevement,8.1,0.0,1,0
NOV-00587,37,81.17,1,0,22,mensuel,prelevement,9.4,0.0,2,0
NOV-00588,31,65.34,2,2,21,mensuel,prelevement,5.7,0.05,1,0
NOV-00589,53,129.28,2,0,15,mensuel,prelevement,8.6,0.05,1,0
NOV-00590,32,74.52,2,0,17,annuel,carte,6.6,0.0,2,0
NOV-00591,41,105.94,1,1,20,annuel,carte,6.9,0.1,3,0
NOV-00592,71,122.91,2,1,25,mensuel,carte,7.2,0.0,4,0
NOV-00593,59,22.97,0,0,21,mensuel,carte,5.9,0.0,2,0
NOV-00594,49,83.06,1,0,15,annuel,prelevement,6.0,0.1,3,0
NOV-00595,19,100.51,0,0,23,annuel,prelevement,9.0,0.0,2,0
NOV-00596,12,43.75,1,0,20,mensuel,prelevement,4.5,0.2,4,0
NOV-00597,70,90.13,3,1,18,annuel,carte,8.2,0.0,2,0
NOV-00598,26,56.97,3,0,20,annuel,carte,9.3,0.0,1,0
NOV-00599,27,25.82,1,0,23,mensuel,virement,5.8,0.0,3,0
NOV-00600,36,108.26,2,0,13,mensuel,prelevement,5.7,0.0,4,0
NOV-00601,49,132.12,1,0,21,annuel,carte,7.8,0.1,3,0
NOV-00602,26,40.86,1,0,24,mensuel,carte,8.0,0.0,2,0
NOV-00603,58,22.07,2,0,12,mensuel,carte,9.5,0.0,2,0
NOV-00604,70,141.16,2,0,17,bisannuel,prelevement,5.8,0.0,1,0
NOV-00605,65,96.43,2,0,17,mensuel,carte,6.5,0.05,1,0
NOV-00606,1,40.58,1,1,20,mensuel,carte,5.9,0.0,2,0
NOV-00607,66,122.78,5,1,17,mensuel,carte,9.5,0.0,3,0
NOV-00608,40,64.37,0,0,13,mensuel,prelevement,8.4,0.0,4,0
NOV-00609,3,49.07,0,0,16,mensuel,prelevement,8.3,0.0,2,0
NOV-00610,51,128.93,2,0,26,bisannuel,carte,7.1,0.1,4,0
NOV-00611,13,113.41,0,1,19,mensuel,prelevement,9.5,0.05,2,0
NOV-00612,12,82.85,1,0,19,annuel,prelevement,6.7,0.1,1,0
NOV-00613,10,147.59,3,1,15,bisannuel,virement,5.4,0.05,2,1
NOV-00614,35,32.16,3,0,15,bisannuel,prelevement,7.8,0.1,4,0
NOV-00615,47,31.65,2,0,17,mensuel,virement,7.3,0.0,1,0
NOV-00616,62,115.94,2,0,15,bisannuel,prelevement,9.6,0.0,4,0
NOV-00617,38,98.56,1,0,20,mensuel,carte,5.4,0.0,2,0
NOV-00618,41,25.56,0,1,29,annuel,prelevement,8.0,0.1,1,0
NOV-00619,32,84.28,3,1,22,mensuel,prelevement,6.3,0.0,1,0
NOV-00620,22,119.46,1,1,24,annuel,prelevement,2.4,0.0,2,0
NOV-00621,7,107.69,3,0,17,mensuel,virement,4.8,0.0,3,1
NOV-00622,47,107.48,4,1,19,bisannuel,virement,4.3,0.0,2,1
NOV-00623,43,123.55,1,1,18,bisannuel,carte,8.7,0.0,2,0
NOV-00624,65,50.25,0,0,15,mensuel,prelevement,8.5,0.1,4,0
NOV-00625,62,114.42,3,1,17,bisannuel,virement,8.5,0.0,2,0
NOV-00626,51,146.27,1,0,19,mensuel,prelevement,7.2,0.05,2,1
NOV-00627,36,138.26,2,0,21,mensuel,prelevement,7.6,0.05,2,0
NOV-00628,20,86.48,3,0,16,bisannuel,virement,7.1,0.05,4,1
NOV-00629,31,29.12,1,1,23,mensuel,prelevement,5.4,0.0,2,0
NOV-00630,3,,0,0,23,mensuel,carte,9.6,0.05,1,0
NOV-00631,42,59.5,2,0,11,mensuel,prelevement,8.3,0.0,4,0
NOV-00632,23,42.54,4,0,23,mensuel,prelevement,6.1,0.05,1,1
NOV-00633,24,56.99,2,1,25,annuel,virement,5.7,0.0,1,0
NOV-00634,63,70.58,1,0,15,mensuel,prelevement,10.0,0.05,2,0
NOV-00635,33,92.3,3,0,12,annuel,carte,6.0,0.2,2,0
NOV-00636,33,36.41,2,0,21,mensuel,prelevement,9.0,0.1,2,0
NOV-00637,43,76.51,1,0,20,mensuel,carte,,0.1,4,0
NOV-00638,40,107.85,2,1,20,mensuel,prelevement,7.0,0.1,2,1
NOV-00639,25,118.08,0,0,19,mensuel,carte,10.0,0.05,3,0
NOV-00640,17,44.44,0,0,25,mensuel,prelevement,7.8,0.0,2,1
NOV-00641,21,91.47,2,1,12,mensuel,prelevement,9.6,0.1,2,0
NOV-00642,27,139.45,0,0,16,annuel,prelevement,6.5,0.1,4,0
NOV-00643,29,103.49,0,0,24,mensuel,carte,7.7,0.0,2,0
NOV-00644,56,,3,2,21,mensuel,carte,4.6,0.0,3,0
NOV-00645,28,29.61,2,2,18,annuel,virement,8.5,0.05,4,0
NOV-00646,13,133.83,1,0,20,bisannuel,carte,7.8,0.0,4,0
NOV-00647,18,99.11,1,0,15,mensuel,prelevement,6.3,0.0,1,0
NOV-00648,68,128.75,0,2,11,annuel,virement,10.0,0.05,1,0
NOV-00649,25,26.94,0,0,15,mensuel,prelevement,7.2,0.0,4,0
NOV-00650,9,38.52,1,2,21,bisannuel,prelevement,10.0,0.0,4,0
NOV-00651,49,102.56,5,0,14,annuel,prelevement,,0.1,1,1
NOV-00652,19,127.26,2,2,21,mensuel,prelevement,7.1,0.0,1,1
NOV-00653,29,100.73,1,0,15,mensuel,carte,7.1,0.0,1,0
NOV-00654,68,142.13,3,0,20,mensuel,carte,6.0,0.0,3,1
NOV-00655,43,127.87,1,2,15,mensuel,carte,7.9,0.0,1,0
NOV-00656,56,115.46,1,0,23,mensuel,prelevement,7.8,0.05,1,0
NOV-00657,71,70.95,0,0,21,annuel,virement,3.9,0.2,4,0
NOV-00658,5,111.43,0,1,18,bisannuel,prelevement,7.4,0.0,1,0
NOV-00659,8,116.85,0,0,15,mensuel,carte,9.7,0.1,1,0
NOV-00660,8,113.32,0,0,15,mensuel,virement,8.3,0.0,4,0
NOV-00661,27,94.95,3,0,18,mensuel,virement,9.7,0.1,4,0
NOV-00662,9,124.64,3,1,19,mensuel,prelevement,5.7,0.0,4,0
NOV-00663,40,49.27,2,1,19,annuel,carte,7.2,0.1,4,0
NOV-00664,50,144.06,0,0,12,bisannuel,prelevement,8.3,0.0,3,0
NOV-00665,7,97.72,0,1,20,bisannuel,prelevement,8.0,0.0,1,0
NOV-00666,10,102.18,2,1,20,annuel,carte,3.1,0.05,3,1
NOV-00667,11,44.66,1,0,18,annuel,prelevement,4.8,0.1,1,0
NOV-00668,42,141.91,2,1,26,mensuel,carte,4.9,0.0,3,0
NOV-00669,12,138.64,2,1,15,mensuel,prelevement,8.3,0.0,4,1
NOV-00670,70,128.34,2,2,11,mensuel,virement,6.4,0.0,3,0
NOV-00671,40,110.08,0,1,13,mensuel,prelevement,7.2,0.2,4,0
NOV-00672,2,131.82,2,0,20,mensuel,prelevement,9.9,0.0,3,0
NOV-00673,42,38.46,3,0,21,mensuel,prelevement,4.2,0.05,2,0
NOV-00674,68,113.03,0,0,21,mensuel,carte,8.9,0.0,1,0
NOV-00675,72,114.24,2,0,25,bisannuel,carte,6.6,0.1,2,0
NOV-00676,63,75.25,4,1,18,bisannuel,carte,5.0,0.05,4,0
NOV-00677,24,51.49,2,0,13,mensuel,virement,10.0,0.2,2,0
NOV-00678,21,67.26,0,0,21,mensuel,prelevement,8.9,0.05,1,0
NOV-00679,11,147.92,2,0,16,annuel,carte,4.7,0.05,1,0
NOV-00680,37,85.62,3,1,20,mensuel,carte,6.2,0.1,1,1
NOV-00681,65,20.25,0,1,16,mensuel,carte,9.2,0.0,1,0
NOV-00682,63,50.44,2,0,19,mensuel,virement,8.7,0.1,1,0
NOV-00683,45,117.05,0,0,15,bisannuel,carte,8.3,0.05,1,0
NOV-00684,38,88.26,2,0,13,mensuel,carte,4.9,0.05,2,0
NOV-00685,8,64.21,0,0,14,annuel,virement,5.3,0.0,4,0
NOV-00686,25,26.73,1,0,18,mensuel,carte,7.4,0.1,2,0
NOV-00687,58,94.38,2,0,21,annuel,carte,10.0,0.0,2,0
NOV-00688,23,132.54,1,0,15,annuel,prelevement,9.3,0.05,3,0
NOV-00689,20,107.22,2,2,21,annuel,carte,8.8,0.0,2,0
NOV-00690,63,36.82,0,2,21,mensuel,carte,9.5,0.0,3,0
NOV-00691,50,24.79,1,0,16,mensuel,carte,7.3,0.05,4,1
NOV-00692,60,70.65,1,0,19,annuel,prelevement,9.4,0.0,4,0
NOV-00693,41,139.66,1,0,25,bisannuel,virement,9.2,0.05,4,0
NOV-00694,38,37.78,3,1,25,bisannuel,prelevement,,0.1,2,0
NOV-00695,19,50.79,3,1,15,mensuel,prelevement,6.7,0.0,4,0
NOV-00696,71,119.1,4,2,16,mensuel,virement,9.3,0.05,2,1
NOV-00697,5,145.86,0,3,21,bisannuel,prelevement,9.0,0.0,1,1
